source,target,weight,fraction,rank
CP_Right,CP_Right,3253.474121,0.49757098617075013,1
CP_Right,SSp-bfd6a_Right,1700.948486,0.2601350384629859,2
CP_Right,VISC6a_Right,1584.290886,0.242293975366264,3
