source,target,weight,fraction,rank
GPi_Left,root_Right,369042.49554634094,0.32691443018559446,1
GPi_Left,PIR_Right,246877.79893493652,0.21869545089870004,2
GPi_Left,CP_Right,143566.6290512085,0.12717777301082905,3
GPi_Left,STR_Left,115871.9642944336,0.10264459415634875,4
GPi_Left,SSs6b_Right,87898.17993164062,0.07786415860905875,5
GPi_Left,SSp-n4_Right,63601.14046478272,0.056340748952006574,6
GPi_Left,scp_Right,58230.12506103516,0.05158286209229749,7
GPi_Left,SSs2/3_Right,43777.39263916016,0.03877998209516492,8
